name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
셀트리온,413046,68270,의약품,9,제약,G352020,2019_3,3.79E+12,9.82E+11,2.81E+12,2.89E+11,61595204568,156166,128336328,2.00E+13
셀트리온,413046,68270,의약품,9,제약,G352020,2019_4,3.89E+12,9.87E+11,2.91E+12,1.13E+12,2.98E+11,177742,128337853,2.28E+13
셀트리온,413046,68270,의약품,9,제약,G352020,2020_1,4.12E+12,1.12E+12,3.00E+12,3.73E+11,1.05E+11,184126,134706932,2.48E+13
셀트리온,413046,68270,의약품,9,제약,G352020,2020_2,4.35E+12,1.18E+12,3.17E+12,4.29E+11,1.39E+11,306384,134939385,4.13E+13
셀트리온,413046,68270,의약품,9,제약,G352020,2020_3,4.64E+12,1.28E+12,3.35E+12,5.49E+11,1.76E+11,254340,134993738,3.43E+13
셀트리온,413046,68270,의약품,9,제약,G352020,2020_4,5.05E+12,1.59E+12,3.46E+12,1.85E+12,5.19E+11,351500,134997805,4.75E+13
포스코,155319,5490,철강및금속,11,철강,G151050,2020_3,8.21E+13,3.43E+13,4.78E+13,1.43E+13,5.14E+11,196500,87186835,1.71E+13
포스코,155319,5490,철강및금속,11,철강,G151050,2020_4,7.91E+13,3.14E+13,4.77E+13,5.78E+13,1.79E+12,272500,87186835,2.38E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2015_4,3.78E+13,1.21E+13,2.57E+13,3.60E+13,3.04E+12,242000,97343863,2.36E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2016_1,3.84E+13,1.23E+13,2.61E+13,9.34E+12,7.95E+11,251500,97343863,2.45E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2016_2,3.92E+13,1.23E+13,2.69E+13,9.85E+12,8.49E+11,258000,97343863,2.51E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2016_3,3.92E+13,1.18E+13,2.73E+13,8.78E+12,7.06E+11,278000,97343863,2.71E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2016_4,4.17E+13,1.32E+13,2.86E+13,3.83E+13,3.05E+12,264000,97343863,2.57E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2017_1,4.09E+13,1.24E+13,2.85E+13,9.27E+12,7.62E+11,237000,97343863,2.31E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2017_2,4.08E+13,1.15E+13,2.93E+13,8.28E+12,4.82E+11,254500,97343863,2.48E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2017_3,4.20E+13,1.21E+13,2.99E+13,8.77E+12,4.82E+11,235000,97343863,2.29E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2017_4,4.17E+13,1.24E+13,2.94E+13,3.51E+13,1.56E+12,262500,97343863,2.56E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2018_1,4.22E+13,1.27E+13,2.95E+13,8.19E+12,4.66E+11,239500,97343863,2.33E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2018_2,4.26E+13,1.24E+13,3.02E+13,8.88E+12,5.53E+11,210500,97343863,2.05E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2018_3,4.24E+13,1.20E+13,3.04E+13,8.43E+12,4.50E+11,225000,97343863,2.19E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2018_4,4.31E+13,1.24E+13,3.07E+13,3.51E+13,1.89E+12,190500,97343863,1.85E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_1,4.43E+13,1.32E+13,3.11E+13,8.74E+12,4.86E+11,210000,97343863,2.04E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_2,4.49E+13,1.30E+13,3.19E+13,9.46E+12,6.45E+11,239000,95306694,2.28E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_3,4.56E+13,1.31E+13,3.24E+13,9.44E+12,5.82E+11,249500,95306694,2.38E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2019_4,4.66E+13,1.42E+13,3.24E+13,3.80E+13,2.29E+12,254500,95306694,2.43E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_1,4.71E+13,1.45E+13,3.26E+13,8.42E+12,3.49E+11,166500,95054694,1.58E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_2,4.67E+13,1.39E+13,3.29E+13,7.54E+12,2.35E+11,195000,95054694,1.85E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_3,4.83E+13,1.51E+13,3.32E+13,9.99E+12,3.91E+11,229500,95054694,2.18E+13
현대모비스,164788,12330,운수장비,15,자동차부품,G251010,2020_4,4.85E+13,1.52E+13,3.33E+13,3.66E+13,1.53E+12,260500,95054694,2.48E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2015_4,4.24E+13,2.40E+13,1.83E+13,1.33E+13,2.69E+12,140500,189690043,2.67E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_1,4.09E+13,2.36E+13,1.73E+13,6.49E+12,5.17E+11,144500,189690043,2.74E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_2,4.06E+13,2.34E+13,1.71E+13,7.05E+12,1.35E+11,118500,189690043,2.25E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2016_4,4.45E+13,2.34E+13,2.11E+13,2.81E+13,20841926913,125500,189690043,2.38E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_1,4.40E+13,2.19E+13,2.21E+13,6.70E+12,1.05E+12,127500,189690043,2.42E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_2,4.72E+13,2.27E+13,2.44E+13,7.32E+12,1.12E+11,147500,189690043,2.80E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_3,4.79E+13,2.27E+13,2.52E+13,7.49E+12,1.39E+11,136500,189690043,2.59E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2017_4,4.90E+13,2.39E+13,2.52E+13,2.93E+13,4.81E+11,125500,189690043,2.38E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_1,4.84E+13,2.34E+13,2.50E+13,7.48E+12,3.76E+11,139000,189690043,2.64E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_2,4.65E+13,2.27E+13,2.38E+13,7.93E+12,3.32E+11,117000,189690043,2.22E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_3,4.61E+13,2.19E+13,2.42E+13,7.78E+12,2.36E+11,129000,189690043,2.45E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2018_4,4.24E+13,1.99E+13,2.25E+13,3.12E+13,1.75E+12,105500,189690043,2.00E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_1,4.48E+13,2.07E+13,2.41E+13,7.36E+12,2.22E+11,107500,189690043,2.04E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_2,4.45E+13,1.98E+13,2.47E+13,7.97E+12,2.07E+11,96600,189690043,1.83E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_3,4.33E+13,1.85E+13,2.48E+13,7.73E+12,2.65E+11,89100,189690043,1.69E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2019_4,4.59E+13,1.92E+13,2.67E+13,3.08E+13,1.05E+12,109000,189690043,2.07E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_1,4.24E+13,1.88E+13,2.36E+13,6.96E+12,3.47E+11,88800,189690043,1.68E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_2,4.49E+13,1.96E+13,2.52E+13,7.22E+12,2.21E+11,119000,186887081,2.22E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_3,4.67E+13,1.96E+13,2.71E+13,7.85E+12,3.23E+11,105000,186887081,1.96E+13
삼성물산,149655,28260,유통업,16,복합기업,G201050,2020_4,5.43E+13,2.14E+13,3.29E+13,3.02E+13,1.16E+12,138500,186887081,2.59E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2015_4,3.14E+13,1.43E+13,1.70E+13,4.84E+13,8.68E+11,130500,92465564,1.21E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_1,3.18E+13,1.46E+13,1.71E+13,9.46E+12,5.66E+11,171000,92465564,1.58E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_2,3.26E+13,1.48E+13,1.77E+13,1.03E+13,6.26E+11,144000,92465564,1.33E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_3,3.18E+13,1.39E+13,1.79E+13,9.70E+12,3.72E+11,160000,92465564,1.48E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2016_4,3.26E+13,1.43E+13,1.83E+13,3.95E+13,1.72E+12,145500,92465564,1.35E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_1,3.32E+13,1.48E+13,1.84E+13,1.14E+13,8.60E+11,167000,92465564,1.54E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_2,3.20E+13,1.32E+13,1.87E+13,1.06E+13,2.92E+11,156500,92465564,1.45E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_3,3.36E+13,1.43E+13,1.94E+13,1.18E+13,6.96E+11,201500,92465564,1.86E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2017_4,3.42E+13,1.49E+13,1.93E+13,4.63E+13,2.15E+12,205500,92465564,1.90E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2018_1,3.37E+13,1.44E+13,1.93E+13,1.22E+13,4.73E+11,213000,92465564,1.97E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2019_4,3.95E+13,2.13E+13,1.82E+13,4.99E+13,65774590000,150500,92465564,1.39E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_1,3.85E+13,2.22E+13,1.64E+13,1.12E+13,1.55E+12,88000,92465564,8.14E+12
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_2,3.93E+13,2.34E+13,1.58E+13,7.20E+12,3.46E+11,133500,92465564,1.23E+13
SK이노베이션,631518,96770,화학,8,석유와 가스,G101020,2020_3,3.93E+13,2.35E+13,1.58E+13,8.42E+12,16125629000,140000,92465564,1.29E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2015_4,4.21E+12,2.10E+12,2.12E+12,5.33E+12,4.70E+11,1034000,15618197,1.61E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_1,4.24E+12,2.04E+12,2.21E+12,1.52E+12,1.61E+11,942000,15618197,1.47E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_2,4.35E+12,1.95E+12,2.41E+12,1.55E+12,1.59E+11,1122000,15618197,1.75E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_3,4.52E+12,1.94E+12,2.57E+12,1.56E+12,1.92E+11,949000,15618197,1.48E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2016_4,4.50E+12,1.88E+12,2.62E+12,6.09E+12,5.79E+11,845000,15618197,1.32E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_1,4.70E+12,2.06E+12,2.65E+12,1.60E+12,1.81E+11,817000,15618197,1.28E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_2,4.50E+12,1.68E+12,2.82E+12,1.53E+12,1.68E+11,983000,15618197,1.54E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2017_4,4.78E+12,1.70E+12,3.08E+12,6.27E+12,6.19E+11,1195000,15618197,1.87E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_1,4.90E+12,1.78E+12,3.12E+12,1.66E+12,1.96E+11,1219000,15618197,1.90E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_2,4.92E+12,1.60E+12,3.31E+12,1.65E+12,1.87E+11,1400000,15618197,2.19E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_3,5.20E+12,1.70E+12,3.50E+12,1.74E+12,2.07E+11,1282000,15618197,2.00E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2018_4,5.28E+12,1.68E+12,3.59E+12,6.75E+12,6.92E+11,1106000,15618197,1.73E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_1,5.77E+12,2.09E+12,3.68E+12,1.87E+12,2.26E+11,1401000,15618197,2.19E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_2,5.75E+12,1.84E+12,3.91E+12,1.83E+12,2.12E+11,1340000,15618197,2.09E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_3,6.44E+12,2.28E+12,4.16E+12,1.96E+12,2.17E+11,1315000,15618197,2.05E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2019_4,6.49E+12,2.26E+12,4.24E+12,7.69E+12,7.88E+11,1254000,15618197,1.96E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_1,6.54E+12,2.19E+12,4.35E+12,1.90E+12,2.34E+11,1118000,15618197,1.75E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_2,6.62E+12,2.09E+12,4.53E+12,1.78E+12,2.05E+11,1317000,15618197,2.06E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_3,6.82E+12,2.06E+12,4.76E+12,2.07E+12,2.32E+11,1455000,15618197,2.27E+13
LG생활건강,356370,51900,화학,8,화장품,G252065,2020_4,6.80E+12,1.95E+12,4.85E+12,7.84E+12,8.13E+11,1604000,15618197,2.51E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2015_4,2.22E+12,4.30E+11,1.79E+12,8.38E+11,1.66E+11,213000,21929022,4.67E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_1,2.22E+12,5.97E+11,1.63E+12,2.41E+11,66243318761,252000,21929022,5.53E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_2,2.21E+12,4.93E+11,1.71E+12,2.41E+11,90437397760,227500,21929022,4.99E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_3,2.24E+12,4.80E+11,1.76E+12,2.18E+11,47897080627,292000,21929022,6.40E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2016_4,2.36E+12,4.65E+11,1.90E+12,9.84E+11,2.71E+11,246000,21929022,5.39E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_1,2.36E+12,5.34E+11,1.82E+12,2.40E+11,17393881300,304500,21929022,6.68E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_2,2.74E+12,5.43E+11,2.20E+12,2.59E+11,30828187131,380500,21939022,8.35E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_3,3.16E+12,7.01E+11,2.46E+12,7.27E+11,2.75E+11,465000,21939022,1.02E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2017_4,3.53E+12,7.97E+11,2.73E+12,1.76E+12,4.44E+11,448000,21939022,9.83E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_1,3.48E+12,9.40E+11,2.54E+12,4.75E+11,1.19E+11,425000,21939022,9.32E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_2,3.30E+12,6.29E+11,2.67E+12,4.36E+11,1.40E+11,370500,21939022,8.13E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_3,3.03E+12,5.42E+11,2.49E+12,4.04E+11,94427809809,445000,21939022,9.76E+12
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2018_4,2.94E+12,5.62E+11,2.38E+12,1.72E+12,4.21E+11,464500,21939022,1.02E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_1,3.29E+12,9.03E+11,2.39E+12,3.59E+11,74696795035,494500,21939022,1.08E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_2,3.18E+12,7.28E+11,2.45E+12,4.11E+11,1.17E+11,478000,21946522,1.05E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_3,3.20E+12,7.25E+11,2.48E+12,3.98E+11,1.14E+11,523000,21954022,1.15E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2019_4,3.35E+12,8.34E+11,2.51E+12,1.70E+12,3.59E+11,542000,21954022,1.19E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_1,3.57E+12,9.64E+11,2.61E+12,7.31E+11,1.95E+11,621000,21954022,1.36E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_2,3.64E+12,8.55E+11,2.79E+12,5.39E+11,1.58E+11,896000,21954022,1.97E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_3,4.20E+12,9.83E+11,3.21E+12,5.85E+11,1.53E+11,810000,21954022,1.78E+13
엔씨소프트,261443,36570,서비스업,26,게임엔터테인먼트,G502040,2020_4,4.08E+12,9.37E+11,3.14E+12,2.42E+12,5.87E+11,949000,21954022,2.08E+13
하이브,1204056,352820,서비스업,26,방송과엔터테인먼트,G502020,2020_4,1.92E+12,7.26E+11,1.20E+12,7.96E+11,87061118000,158400,35623760,5.64E+12
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2015_4,1.75E+14,1.07E+14,6.79E+13,5.90E+13,1.34E+13,50100,641964077,3.22E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_1,1.77E+14,1.09E+14,6.80E+13,1.57E+13,2.16E+12,59900,641964077,3.85E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_2,1.75E+14,1.06E+14,6.96E+13,1.33E+13,1.77E+12,60100,641964077,3.86E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_3,1.76E+14,1.04E+14,7.23E+13,1.59E+13,2.94E+12,55500,6.42E+11,3.56E+16
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2016_4,1.78E+14,1.05E+14,7.31E+13,6.02E+13,7.15E+12,44200,641964077,2.84E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_1,1.77E+14,1.05E+14,7.24E+13,1.51E+13,9.00E+11,46650,641964077,2.99E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_2,1.80E+14,1.07E+14,7.29E+13,1.29E+13,3.59E+11,40600,641964077,2.61E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_3,1.79E+14,1.05E+14,7.44E+13,1.62E+13,1.53E+12,39400,641964077,2.53E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2017_4,1.82E+14,1.09E+14,7.30E+13,5.98E+13,1.44E+12,37800,641964077,2.43E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_1,1.84E+14,1.12E+14,7.22E+13,1.57E+13,2.50E+11,32850,641964077,2.11E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_2,1.86E+14,1.15E+14,7.13E+13,1.33E+13,9.19E+11,32000,641964077,2.05E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_3,1.87E+14,1.15E+14,7.19E+13,1.64E+13,7.37E+11,29250,641964077,1.88E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2018_4,1.85E+14,1.14E+14,7.11E+13,6.06E+13,1.17E+12,33150,641964077,2.13E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_1,1.92E+14,1.21E+14,7.03E+13,1.52E+13,7.61E+11,29750,641964077,1.91E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_2,1.93E+14,1.23E+14,6.98E+13,1.31E+13,4.12E+11,25600,641964077,1.64E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_3,1.94E+14,1.24E+14,7.00E+13,1.59E+13,2.41E+11,25750,641964077,1.65E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2019_4,1.98E+14,1.29E+14,6.89E+13,5.92E+13,2.26E+12,28100,641964077,1.80E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_1,1.99E+14,1.30E+14,6.88E+13,1.51E+13,53608000000,19400,641964077,1.25E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_2,2.01E+14,1.32E+14,6.90E+13,1.31E+13,2.03E+11,19200,641964077,1.23E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_3,2.02E+14,1.32E+14,7.01E+13,1.57E+13,1.25E+12,20550,641964077,1.32E+13
한국전력공사,159193,15760,전기가스업,17,전기 유틸리티,G551010,2020_4,2.03E+14,1.32E+14,7.07E+13,5.86E+13,2.09E+12,27600,641964077,1.77E+13
LG,120021,3550,금융업,21,복합기업,G201050,2015_4,1.81E+13,4.82E+12,1.33E+13,9.97E+12,9.44E+11,65937,172557131,1.14E+13
LG,120021,3550,금융업,21,복합기업,G201050,2016_1,1.82E+13,4.86E+12,1.34E+13,2.35E+12,2.92E+11,65276,172557131,1.13E+13
LG,120021,3550,금융업,21,복합기업,G201050,2016_2,1.85E+13,4.77E+12,1.37E+13,2.68E+12,3.55E+11,59891,172557131,1.03E+13
LG,120021,3550,금융업,21,복합기업,G201050,2016_3,1.86E+13,4.79E+12,1.38E+13,2.67E+12,2.70E+11,60647,172557131,1.05E+13
LG,120021,3550,금융업,21,복합기업,G201050,2016_4,1.95E+13,5.27E+12,1.42E+13,1.07E+13,1.09E+12,56301,172557131,9.72E+12
LG,120021,3550,금융업,21,복합기업,G201050,2017_1,1.99E+13,5.21E+12,1.47E+13,2.64E+12,7.53E+11,65465,172557131,1.13E+13
LG,120021,3550,금융업,21,복합기업,G201050,2017_2,2.04E+13,5.05E+12,1.53E+13,2.90E+12,5.42E+11,72644,172557131,1.25E+13
LG,120021,3550,금융업,21,복합기업,G201050,2017_3,2.06E+13,4.54E+12,1.60E+13,3.00E+12,8.35E+11,76895,172557131,1.33E+13
LG,120021,3550,금융업,21,복합기업,G201050,2017_4,2.16E+13,5.47E+12,1.62E+13,1.18E+13,2.44E+12,85869,172557131,1.48E+13
LG,120021,3550,금융업,21,복합기업,G201050,2018_1,2.23E+13,5.30E+12,1.70E+13,2.85E+12,5.56E+11,81052,172557131,1.40E+13
LG,120021,3550,금융업,21,복합기업,G201050,2018_2,2.22E+13,4.74E+12,1.75E+13,2.96E+12,4.75E+11,67732,172557131,1.17E+13
LG,120021,3550,금융업,21,복합기업,G201050,2018_3,2.28E+13,5.00E+12,1.78E+13,2.97E+12,4.61E+11,68488,172557131,1.18E+13
LG,120021,3550,금융업,21,복합기업,G201050,2018_4,2.28E+13,4.67E+12,1.82E+13,1.19E+13,1.88E+12,65559,172557131,1.13E+13
LG,120021,3550,금융업,21,복합기업,G201050,2019_1,2.33E+13,4.90E+12,1.84E+13,1.63E+12,4.53E+11,72739,172557131,1.26E+13
LG,120021,3550,금융업,21,복합기업,G201050,2019_2,2.25E+13,3.51E+12,1.89E+13,1.62E+12,5.21E+11,73211,172557131,1.26E+13
LG,120021,3550,금융업,21,복합기업,G201050,2019_3,2.28E+13,3.44E+12,1.93E+13,1.68E+12,3.41E+11,65087,172557131,1.12E+13
LG,120021,3550,금융업,21,복합기업,G201050,2019_4,2.24E+13,3.41E+12,1.90E+13,6.58E+12,1.11E+12,69999,172557131,1.21E+13
LG,120021,3550,금융업,21,복합기업,G201050,2020_1,2.26E+13,3.35E+12,1.93E+13,1.59E+12,5.92E+11,55357,172557131,9.55E+12
LG,120021,3550,금융업,21,복합기업,G201050,2020_2,2.37E+13,3.32E+12,2.04E+13,1.49E+12,1.31E+11,67637,172557131,1.17E+13
LG,120021,3550,금융업,21,복합기업,G201050,2020_3,2.44E+13,3.32E+12,2.11E+13,1.96E+12,7.62E+11,70849,172557131,1.22E+13
LG,120021,3550,금융업,21,복합기업,G201050,2020_4,2.43E+13,3.42E+12,2.09E+13,6.63E+12,1.54E+12,83130,172557131,1.43E+13
포스코케미칼,155276,3670,비금속광물,10,화학,G151010,2016_4,7.24E+11,1.54E+11,5.69E+11,1.12E+12,44528772820,11309,59070000,6.68E+11
포스코케미칼,155276,3670,비금속광물,10,화학,G151010,2017_1,7.39E+11,1.67E+11,5.72E+11,2.86E+11,22980648908,14031,59070000,8.29E+11
포스코케미칼,155276,3670,비금속광물,10,화학,G151010,2017_2,7.29E+11,1.38E+11,5.90E+11,2.94E+11,17602969987,14688,59070000,8.68E+11
