종목,심볼번호,고유번호,종목번호,업종,업종코드,WICS,WICS코드,2015_1_avg_salary,2015_2_avg_salary,2015_3_avg_salary,2016_1_avg_salary,2016_2_avg_salary,2016_3_avg_salary,2017_1_avg_salary,2017_2_avg_salary,2017_3_avg_salary,2018_1_avg_salary,2018_2_avg_salary,2018_3_avg_salary,2019_1_avg_salary,2019_2_avg_salary,2019_3_avg_salary,2020_1_avg_salary,2020_2_avg_salary,2020_3_avg_salary,2015_1_employee_num,2015_2_employee_num,2015_3_employee_num,2016_1_employee_num,2016_2_employee_num,2016_3_employee_num,2017_1_employee_num,2017_2_employee_num,2017_3_employee_num,2018_1_employee_num,2018_2_employee_num,2018_3_employee_num,2019_1_employee_num,2019_2_employee_num,2019_3_employee_num,2020_1_employee_num,2020_2_employee_num,2020_3_employee_num,2015_1_자산총계,2015_2_자산총계,2015_3_자산총계,2016_1_자산총계,2016_2_자산총계,2016_3_자산총계,2017_1_자산총계,2017_2_자산총계,2017_3_자산총계,2018_1_자산총계,2018_2_자산총계,2018_3_자산총계,2019_1_자산총계,2019_2_자산총계,2019_3_자산총계,2020_1_자산총계,2020_2_자산총계,2020_3_자산총계,2015_1_부채총계,2015_2_부채총계,2015_3_부채총계,2016_1_부채총계,2016_2_부채총계,2016_3_부채총계,2017_1_부채총계,2017_2_부채총계,2017_3_부채총계,2018_1_부채총계,2018_2_부채총계,2018_3_부채총계,2019_1_부채총계,2019_2_부채총계,2019_3_부채총계,2020_1_부채총계,2020_2_부채총계,2020_3_부채총계,2015_1_자본총계,2015_2_자본총계,2015_3_자본총계,2016_1_자본총계,2016_2_자본총계,2016_3_자본총계,2017_1_자본총계,2017_2_자본총계,2017_3_자본총계,2018_1_자본총계,2018_2_자본총계,2018_3_자본총계,2019_1_자본총계,2019_2_자본총계,2019_3_자본총계,2020_1_자본총계,2020_2_자본총계,2020_3_자본총계,2015_1_매출액,2015_2_매출액,2015_3_매출액,2016_1_매출액,2016_2_매출액,2016_3_매출액,2017_1_매출액,2017_2_매출액,2017_3_매출액,2018_1_매출액,2018_2_매출액,2018_3_매출액,2019_1_매출액,2019_2_매출액,2019_3_매출액,2020_1_매출액,2020_2_매출액,2020_3_매출액,2015_1_당기순이익,2015_2_당기순이익,2015_3_당기순이익,2016_1_당기순이익,2016_2_당기순이익,2016_3_당기순이익,2017_1_당기순이익,2017_2_당기순이익,2017_3_당기순이익,2018_1_당기순이익,2018_2_당기순이익,2018_3_당기순이익,2019_1_당기순이익,2019_2_당기순이익,2019_3_당기순이익,2020_1_당기순이익,2020_2_당기순이익,2020_3_당기순이익,2015_4_자산총계,2016_4_자산총계,2017_4_자산총계,2018_4_자산총계,2019_4_자산총계,2020_4_자산총계,2015_4_부채총계,2016_4_부채총계,2017_4_부채총계,2018_4_부채총계,2019_4_부채총계,2020_4_부채총계,2015_4_자본총계,2016_4_자본총계,2017_4_자본총계,2018_4_자본총계,2019_4_자본총계,2020_4_자본총계,2015_4_매출액,2016_4_매출액,2017_4_매출액,2018_4_매출액,2019_4_매출액,2020_4_매출액,2015_4_당기순이익,2016_4_당기순이익,2017_4_당기순이익,2018_4_당기순이익,2019_4_당기순이익,2020_4_당기순이익,2015_1_시가,2015_2_시가,2015_3_시가,2015_4_시가,2016_1_시가,2016_2_시가,2016_3_시가,2016_4_시가,2017_1_시가,2017_2_시가,2017_3_시가,2017_4_시가,2018_1_시가,2018_2_시가,2018_3_시가,2018_4_시가,2019_1_시가,2019_2_시가,2019_3_시가,2019_4_시가,2020_1_시가,2020_2_시가,2020_3_시가,2020_4_시가
조이시티,A067000,397252,KR7067000000,디지털컨텐츠,154,게임엔터테인먼트,G502040,10000000,20,30500000,10500000,25000000,35500000,12000000,25500000,34000000,11000000,23500000,34.5,11000000,23000000,34000000,45000000,53500000,51000000,307,290,290,297,304,304,305,302,304,345,350,351,276,232,218,232,224,254,-,-,-,76754843899,63493797328,60094497744,55318329101,57836765621,55164136379,48944174979,47542470456,47459116981,63791471561,55386547631,58588403883,77937450249,87086883398,1.00727E+11,-,-,-,12641169365,7375102043,8368962909,14008360633,19351609510,15525695195,13725761251,13282878662,17875502304,37302377779,35453690077,34830065434,29397038068,31918926715,40894068599,-,-,-,64113674534,56118695285,51725534835,41309968468,38485156111,39638441184,35218413728,34259591794,29583614677,26489093782,19932857554,23758338449,48540412181,55167956683,59833028294,-,-,-,24030999535,18019447846,15470847402,19443209442,19627527780,26717998719,-,-,-,-,-,-,-,-,-,-,-,-,594667333,212250728,150985804,-3957622537,-3089675970,804383642,4529637,-,-,-265547134,-6742019636,3652321904,5708442784,4529357296,4762248769,76678644888,58813729180,50633745454,55167706847,64930896661,111274534293,8527648634,13519280805,16736307255,28669798823,39908902065,33427916490,68150996254,45294448375,33897438199,26497908024,25021994596,77846617803,57536244660,72519303447,-,-,-,-,1073889703,-5329638734,-,-,-1895237610,11704243185,9568,10642,7904,10140,10746,9845,8996,7089,6638,5858,4454,4749,5616,4576,4645,3657,3355,2305,2717,2849,3986,5893,8372,9984
쿠콘,A294570,1311055,KR7294570007,소프트웨어,155,IT서비스,G451020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14000000,25000000,37000000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,147,145,151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
테스나,A131970,563545,KR7131970006,반도체,159,반도체와 반도체 장비,G453010,10266389.5,18023230.5,25626394,9959847,18745469,26830856.5,9156282.5,18111092.5,24921285,15455000,30966500,35710500,11605000,25783500,46118000,21531000,40540500,52354000,252,242,230,212,204,201,224,223,224,249,255,263,261,280,275,273,270,286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11874,6666,5107,4402,4372,4025,5333,6994,6918,9761,8679,7245,9233,12704,13585,9560,16554,25082,22164,20554,28529,30491,44700,48250
에이스테크,A088800,1538315,KR7088800008,통신장비,157,통신장비,G452010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4010,4105,4200,4050,4545,4610,4160,3030,3080,4955,3675,5150,4095,4425,5300,4350,6320,10700,8160,7700,7530,14100,26050,25650
휴마시스,A205470,1042979,KR7205470008,제약,66,생명과학 도구 및 서비스,G352030,-,-,-,-,-,-,-,-,23987666.67,8633000,16376000,22034333.33,7553333.333,15224000,23031666.67,7666666.667,15333333.33,26666666.67,3,3,3,0,0,0,3,3,87,78,77,70,79,79,79,79,94,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36772115479,49403830093,51899821604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14752967706,13978904644,15812337107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22019147773,35424925449,36087484497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2107370356,17309559843,3877768971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,285670121,7365954385,668176225,-,-,-,-,-,68207128614,-,-,-,-,-,19522817752,-,-,-,-,-,48684310862,-,-,-,-,-,45717211972,-,-,-,-,-,20937242284,2850,2756,2656,2518,2474,2462,2518,2512,2587,0,1910,2160,2005,2000,1885,1360,1550,1850,1500,1380,0,11100,12250,8950
유니테스트,A086390,540447,KR7086390002,반도체,159,반도체와 반도체 장비,G453010,13486250,26538000,45230500,15250000,30500000,41500000,14000000,22750000,38750000,13750000,37250000,50500000,12000000,32500000,43750000,12500000,26500000,40500000,129,140,140,149,145,149,159,159,163,175,182,176,203,196,200,206,207,208,-,-,-,92465692832,94226459099,1.11472E+11,1.46146E+11,1.3542E+11,1.20276E+11,1.94868E+11,1.95022E+11,1.9744E+11,1.92925E+11,1.91064E+11,2.02291E+11,1.96229E+11,1.88944E+11,1.93156E+11,-,-,-,35564148459,35479569958,45461254439,69405717618,51367821126,34578856773,85345652116,64456896325,50483085521,59278809851,46764746988,42517844424,42949250167,34870956287,40939325476,-,-,-,56901544373,58746889141,-,76740579094,84051706680,85696712036,1.09522E+11,1.30565E+11,1.46957E+11,1.33647E+11,1.44299E+11,1.59773E+11,1.5328E+11,1.54073E+11,1.52216E+11,-,-,-,13953420849,14000201540,51747817606,49787006303,52536632295,15876889224,80289097481,88788640749,83521052498,23810758826,67113236681,63835414357,20423186071,32132675292,15089370872,-,-,-,-3253886442,-941409016,7529809663,8121785311,7190919241,1578861911,20969863448,21017590231,15081940519,449622119,10293558544,14504882492,-3789615223,802971282,-1014378116,100851904418,105027157112,149780160192,189864583622,195733301872,199001486927,35907194600,33135306012,57386547160,48754183312,34906259618,42748486221,64944709818,71891851100,92393613032,141110400310,160827042254,156253000706,133524349299,116771768688,168553717437,282306034084,198326409512,123472262491,25941062473,8227595322,24045718148,52483750014,25418563824,1228704356,12700,16700,10450,6800,8930,7460,12400,12450,9790,13100,11550,12600,15200,18850,15600,10900,15600,12050,14050,14000,11800,12350,25150,24700
티에스이,A131290,372226,KR7131290009,반도체,159,반도체와 반도체 장비,G453010,12103300,23366800,30544705.88,8643944.444,17974882.35,26567400,9600000,2956000,26035400,10652000,19508600,28253700,11300000,23333333.33,32000000,10833333.33,21666666.67,31500000,371,366,374,395,401,402,388,400,429,461,492,503,470,477,489,493,503,541,-,-,-,1.84652E+11,1.87529E+11,1.87023E+11,1.91412E+11,1.99173E+11,2.08378E+11,2.17013E+11,2.19503E+11,2.18222E+11,2.21862E+11,2.26551E+11,2.39471E+11,2.84785E+11,3.05342E+11,3.07261E+11,-,-,-,34743703273,37361981829,41228845142,44305123766,45091121182,47498996973,47630117642,45223505365,43842516051,46188944332,45421302912,51369911026,81859673975,82398371380,75183470673,-,-,-,1.49909E+11,1.50167E+11,1.45794E+11,1.47106E+11,1.54082E+11,1.60879E+11,1.69383E+11,1.7428E+11,1.7438E+11,1.75673E+11,1.8113E+11,1.88101E+11,2.02925E+11,2.22944E+11,2.32077E+11,-,-,-,28254441766,30301668610,35140038496,42771245306,46724595109,53218168346,52489650944,40672750762,39377914921,31476881179,48182682886,47772183963,57250673408,70843015410,94975074943,-,-,-,-6137078626,-6976635,-4414234528,4080894802,6521802925,7104335940,7028908888,3170782511,660697797,-1383390322,5536027873,6759901855,11526960146,13126959319,9539148062,193013789831,189314820518,206198241191,229525154505,263601878006,301073425681,38207687475,46480076272,45895887577,51280010594,68776931708,76155962090,154806102356,142834744246,160302353614,178245143911,194824946298,224917463591,132224416776,126712202718,185749435431,184431173453,191490313556,285508585365,2384223067,-13786805333,16887315316,12802451269,15990193671,29424361342,17800,16250,13200,11550,9610,9190,9290,7500,8880,13700,16450,15500,15150,12300,8540,6940,8370,7320,7790,12400,9600,25600,34100,56900
파트론,A091700,490151,KR7091700005,IT부품,160,핸드셋,G452015,10799000,22139833.33,37143000,14073500,26487000,36908000,10868166.67,23611500,37154833.33,15409000,31341666.67,43034666.67,15528000,20551333.33,52745166.67,13567666.67,24054333.33,38323500,479,464,463,477,470,480,480,481,469,467,451,450,450,454,448,461,463,462,-,-,-,5.56583E+11,5.35048E+11,4.93334E+11,5.18483E+11,5.50442E+11,5.45536E+11,5.22251E+11,4.78155E+11,4.84247E+11,5.96156E+11,5.97145E+11,6.13008E+11,6.1485E+11,5.83266E+11,7.30001E+11,-,-,-,1.94799E+11,1.59061E+11,1.28369E+11,1.66638E+11,1.85122E+11,1.73064E+11,1.66786E+11,1.21624E+11,1.31448E+11,2.32013E+11,2.2172E+11,2.03939E+11,2.16563E+11,1.9296E+11,3.2663E+11,-,-,-,3.61784E+11,3.75987E+11,3.64965E+11,3.51845E+11,3.6532E+11,3.72471E+11,3.55465E+11,3.56531E+11,3.52799E+11,3.64143E+11,3.75425E+11,4.09069E+11,3.98287E+11,3.90306E+11,4.03371E+11,-,-,-,2.48057E+11,1.96375E+11,1.76768E+11,1.80173E+11,2.19779E+11,2.12017E+11,2.29771E+11,1.70046E+11,1.85094E+11,2.9339E+11,4.10439E+11,3.37687E+11,2.66203E+11,2.22377E+11,3.57504E+11,-,-,-,15072882574,7526430823,351827039,-3496090297,3739329934,4457017521,7980514796,-5192311294,7604804562,20591430535,16873960113,27642715057,10734185237,-9675175813,14758671509,509589437666,506193290955,511092138637,463715096729,520807909956,605213735919,146996351545,121071990538,152287582601,118765670785,118690364512,207558026615,362593086121,385121300417,358804556036,344949425944,402117545444,397655709304,805803651919,791415720748,791339853283,796482853132,1254596912123,1179278982259,45638103815,28268100736,4464966022,11197572040,64151886106,20552624475,14550,8350,8530,9590,12350,10700,9070,9840,11950,10200,9290,9700,8680,7050,7530,8080,13400,17600,11850,13600,7600,8950,10150,10800
네오위즈,A095660,628860,KR7095660007,디지털컨텐츠,154,게임엔터테인먼트,G502040,13500000,25500000,37500000,14000000,26000000,38000000,14500000,27500000,41500000,17500000,26500000,38500000,19000000,31000000,38000000,15000000,27500000,40000000,410,417,415,407,3,414,316,309,301,309,356,350,370,482,482,485,501,521,-,-,-,3.1918E+11,3.29979E+11,3.22276E+11,3.09157E+11,3.11156E+11,3.08912E+11,3.18683E+11,3.32309E+11,3.36639E+11,3.7649E+11,3.89527E+11,4.03658E+11,4.16205E+11,4.37129E+11,4.59666E+11,-,-,-,52831720511,49131753136,44446092117,42116999928,41665155725,40340676453,41462520285,45879626163,50716455264,68072596920,65471361176,73785462202,68343377699,73431124102,82352894755,-,-,-,2.66349E+11,2.80848E+11,2.7783E+11,2.6704E+11,2.6949E+11,2.68571E+11,2.77221E+11,2.8643E+11,2.85923E+11,3.08418E+11,3.24055E+11,3.29872E+11,3.47862E+11,3.63698E+11,3.77314E+11,-,-,-,57072339543,51908071593,42437890292,38199757391,47065904982,44180662474,46932009609,59369593300,49222536970,61457123220,59989583118,60777254498,66275694763,72218820910,74563974164,-,-,-,7764180320,8388578945,-1364130088,-2029844024,652342456,-1068026293,8256722722,8853126672,1426156358,8384878726,12925672163,2859377308,12918709601,16370526114,14384712457,374371339069,317438639447,304359379263,366712257997,398001624261,479352032471,110083478893,46384073306,39611170363,67872548048,69123581295,83736216742,264287860176,271054566141,264748208900,298839709949,328878042966,395615815729,190070605896,191038417976,174045348402,215490230108,254498033426,289606376253,-21852100135,9853328840,-2143712937,33524295298,27623321956,62167755060,23050,19000,17850,14900,15750,14050,12550,11650,11700,14000,10650,12500,19700,17850,15500,11700,14350,14650,15400,16450,15900,27000,25950,22500
맥스트,A377030,1409095,KR7377030002,소프트웨어,155,소프트웨어,G451030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
이오플로우,A294090,1274310,KR7294090006,의료·정밀기기,74,건강관리장비와 용품,G351010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45241166.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33077235587,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10108604976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22968630611,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6480000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5226640009,-,-,-,-,-,29152792692,-,-,-,-,-,4317738126,-,-,-,-,-,24835054566,-,-,-,-,-,21654545,-,-,-,-,-,-19647053857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22850,56900
에코마케팅,A230360,1029394,KR7230360000,전문기술,99,광고,G502010,-,-,-,-,-,34500000,10072500,19906500,31099000,10515500,19490000,32178000,12185000,21342500,34439500,11427000,21487000,31550000,-,-,-,-,-,116,112,125,122,130,142,153,171,185,177,178,205,214,-,-,-,-,-,78276042924,77882762195,79346698154,87960038215,94271811021,96816184464,1.02377E+11,1.25855E+11,1.21232E+11,1.33014E+11,1.43662E+11,1.66182E+11,1.95874E+11,-,-,-,-,-,8978243208,10713292099,9883104533,12291372147,22045259260,21153419104,22769682627,34696622452,22374346509,27422728839,27954959796,33322416202,46552263518,-,-,-,-,-,69297799716,67169470096,69463593621,75668666068,72226551761,75662765360,79607704548,91158191841,98857914517,1.05592E+11,1.15707E+11,1.3286E+11,1.49322E+11,-,-,-,-,-,3994025613,4655170052,4972707615,6674847393,8850511563,10703142857,19806478347,24079470939,24882358032,36293688719,29585299211,51536282895,53926908543,-,-,-,-,-,1455396554,1751598399,1743643593,2086121924,1846134648,3134135249,3848437865,9131699503,7279104792,10976280710,8729907227,16406025298,24131430534,-,79886625189,93125343377,117361369056,139596963745,195020171116,-,10351244916,21020049543,29482532638,30155128520,45744337164,-,69535380273,72105293834,87878836418,109441835225,149275833952,-,16642126845,24092472491,62103161722,111354943418,177030755581,-,6743349973,7618312401,16010023877,33353049263,54768500217,-,-,-,-,-,-,7669,5222,4268,4481,4092,4707,4770,5275,6550,5475,11475,17950,14125,14750,11750,17850,27550,25800
코미팜,A041960,187415,KR7041960006,제약,66,제약,G352020,10896000,19436000,27599500,8883500,18804000,23039500,7752000,16479000,24833500,10034075.5,18597500,28020500,9907500,18827500,27429000,10067500,19222000,28577500,157,162,161,149,148,155,171,165,164,173,163,161,150,152,144,152,155,146,-,-,-,1.3156E+11,1.33483E+11,1.31445E+11,1.53258E+11,1.52793E+11,1.49755E+11,1.45417E+11,1.50183E+11,1.40792E+11,1.38976E+11,1.4954E+11,1.47006E+11,1.22532E+11,1.25282E+11,1.23816E+11,-,-,-,53710535467,54277589029,51285245919,54085853869,52888295539,47566299127,34899743545,37603301089,30163790106,41243154787,50170623706,48675637907,45012903736,43925256280,43469488700,-,-,-,77849119236,79205672042,80159754280,99172235589,99904522636,1.02189E+11,1.10518E+11,1.1258E+11,1.10628E+11,97733092424,99369044429,98330828575,77519514069,81356327035,80346611708,-,-,-,8945994863,10252024983,7718793909,8329452904,9598011743,8248207880,7514767480,10514491239,7728612571,7927185252,9423400543,7521053499,8860216483,10907403645,7288711582,-,-,-,713402662,332318100,-768322503,-15889425,31282137,51456800,-1468366046,-699751428,-1421566160,-184625295,-369154096,-837620707,-1093804358,423389989,-980343174,133389117895,149843271138,149268452535,139903685082,125644472893,121912527790,57259368266,50542293805,41964047649,41916874470,49478644030,43811850764,76129749629,99300977333,107304404886,97986810612,76165828863,78100677026,36405104328,37636361907,36641052732,34994051355,35489959562,37160448878,-6547683397,227478743,-5196171065,-15510105231,-23266627648,-3956597678,9432,21866,19997,31126,34909,29648,38951,31039,33039,30778,30561,32039,33952,23474,22648,18650,20631,20221,12750,13800,26050,16800,14550,13700
아미코젠,A092040,545734,KR7092040005,음식료·담배,56,생물공학,G352010,9701500,19932000,28139500,9691500,17434500,26779500,9971500,19331000,28791000,10161000,15183000,23500000,10000000,-,30500,40500000,20500000,27500000,108,114,113,125,138,132,143,142,149,142,184,196,168,176,180,188,193,192,-,-,-,1.45493E+11,1.44776E+11,1.38675E+11,1.44893E+11,1.52349E+11,1.61096E+11,1.75033E+11,2.07449E+11,1.98142E+11,2.71212E+11,2.3953E+11,2.30115E+11,2.3682E+11,2.6502E+11,2.69548E+11,-,-,-,34480406922,35165926644,33859677188,41309363130,45979260981,40498981212,55161169630,68110497560,59322761038,83473292172,78556539205,82647660343,83825188189,89297696627,83920530246,-,-,-,1.11013E+11,1.0961E+11,1.04815E+11,1.03584E+11,1.0637E+11,1.20597E+11,1.19872E+11,1.39339E+11,1.38819E+11,1.87739E+11,1.60973E+11,1.47467E+11,1.52995E+11,1.75723E+11,1.85627E+11,-,-,-,19292976119,16016708029,10768292370,16517562579,17417943164,15249438382,28941849500,21150405601,24440138431,25757910253,24432410179,20701685696,25228246671,30317364278,29336366835,-,-,-,2192998191,-442165500,-1646518010,-288707936,718072159,-1064819408,1890478189,19070126941,534908224,24826014277,-24296133575,-12121261948,-9578243253,24665812932,8159979727,159843638426,146330483987,163514711988,231214349741,241401291315,283367945100,49597902167,39172050428,47592473340,70924972645,82993430247,90634027344,110245736259,107158433559,115922238648,160289377096,158407861068,192733917756,32457291972,68968044744,73665135174,94521965173,115180889376,115856068707,2538479555,1902668993,-3575367952,41447443967,-237003485,32290739286,28784,58212,40902,25767,33087,31158,27597,20945,19684,20000,15900,22500,35000,31350,41550,34000,32050,24500,22400,23500,17400,30400,43900,34800
네오위즈홀딩스,A042420,266952,KR7042420000,디지털컨텐츠,154,게임엔터테인먼트,G502040,7500000,15000000,21500000,12000000,21500000,31,9500000,20000000,28000000,6500000,17000000,28000000,14500000,28000000,35000000,8500000,19000000,33500000,2,2,2,4,4,4,4,3,3,4,4,4,5,5,5,6,6,5,-,-,-,5.63417E+11,5.63619E+11,5.49811E+11,5.2465E+11,5.31663E+11,5.38401E+11,5.38554E+11,5.48686E+11,5.53113E+11,5.95246E+11,6.13641E+11,6.29938E+11,6.26502E+11,6.66777E+11,7.08691E+11,-,-,-,75383101809,60564218196,54548743144,49619081226,49752331142,50261516876,50999110372,53436902876,57815160711,75866817347,72141151726,77788410081,71489929372,80227915985,93446087626,-,-,-,4.88033E+11,5.03055E+11,4.95262E+11,4.75031E+11,4.81911E+11,4.8814E+11,4.87555E+11,4.95249E+11,4.95298E+11,5.19379E+11,5.41499E+11,5.5215E+11,5.55012E+11,5.86549E+11,6.15245E+11,-,-,-,59696504770,54554048891,45287842961,40743763437,49805189897,46974279916,49922552953,62548246334,52492376704,64801883892,63649888566,60689463505,66108744839,72043375669,74482436381,-,-,-,9609943378,8090586196,-1208501921,-696826132,1035891337,1033782049,9704343970,8509292348,1771191597,11850489858,18820513872,5943975538,8132701845,34644093211,29468712442,570887893484,533357640105,524777875970,590591987373,622123553745,734765967808,78033865519,54350324036,48395656539,74313742725,72872632097,96199629165,492854027965,479007316069,476382219431,516278244648,549250921648,638566338643,199471967847,201698094929,184864190218,228327080509,253948129771,289246162719,49969691835,-8386451866,-6798711205,43566138753,40857864043,94962424119,17750,16700,16750,14400,14800,14000,16100,16350,16100,15850,13500,12900,15350,15050,12600,10900,14900,13600,13850,13850,12900,14600,16250,16600
서울옥션,A063170,410915,KR7063170005,도매,84,판매업체,G255010,3000000,20892000,28517500,11710000,42139000,43110500,8700500,15290500,28260500,9151000,16395000,28023500,8758500,18240000,29858500,10898500,22291000,33064500,49,54,55,68,63,55,70,119,137,144,148,156,169,171,166,74,74,74,-,-,-,1.34644E+11,1.37301E+11,1.35694E+11,1.2759E+11,1.48661E+11,1.45653E+11,1.55289E+11,1.59151E+11,1.68279E+11,1.96337E+11,2.05573E+11,1.74363E+11,1.62043E+11,1.55685E+11,1.62595E+11,-,-,-,67051261403,65737861412,63801949068,58556844856,77956503598,74803217057,83560175953,83261150309,89069033980,1.17773E+11,1.27667E+11,99504759062,94353790408,87850116732,94621629954,-,-,-,67593109121,71563592904,71892453427,69033274893,70704108870,70850060692,71728754693,75889886560,79210444578,78563892963,77905800792,74858479565,67689616498,67834811680,67973565035,-,-,-,10286578307,15842164297,9358129584,10422806503,12241530882,14313176275,12246625967,23466579286,9967155972,10599709251,11605676020,10173784013,6845697541,7586933131,6719727236,-,-,-,1484866091,3792729383,813552283,205089827,1381803293,50479215,783036440,3937229774,3417269848,-241660003,-849047628,-3468967467,-1569409231,-194106296,472009705,125648034713,131560666193,154338745076,205299710433,172774839028,147990736066,58352690529,58956590948,82050210119,127180384055,104221808460,82754073645,67295344184,72604075245,72288534957,78119326378,68553030568,65236662421,54756256643,50852668597,54167584153,62044837709,45092705155,28850755678,12930562049,6624599527,3055687031,7084634045,-8742191968,-2716110473,9600,18650,22450,18050,21500,16150,14150,10400,9750,7980,6330,8180,9160,7280,15400,9000,9200,8080,5580,5470,3565,4005,5060,7830
티앤알바이오팹,A246710,1109937,KR7246710008,제약,66,생물공학,G352010,-,-,-,-,-,-,-,-,-,-,-,-,12120000,20281000,29453500,13624,24424.5,34774500,-,-,-,-,-,-,-,-,-,-,-,-,55,56,61,62,68,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8900,10550,13050,9140,10000,8630,11900,13950,16800
덕산테코피아,A317330,1021666,KR7317330009,반도체,159,디스플레이장비 및 부품,G454020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33000000,10250000,20250000,35500000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,153,165,167,173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.66722E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13004409140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.53718E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18692223625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2941127512,-,-,-,-,-,170451117615,-,-,-,-,-,12433452322,-,-,-,-,-,158017665293,-,-,-,-,-,78379152080,-,-,-,-,-,12634854056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20400,16900,10800,12200,17200,15850
